STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CLDD,CLDD_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
PO000008546,"PORTO, PO",41.1331,-8.6,93,1988-01,0,"1,E",0,"1,E",0,"1,E",5.2,"1,E,08,+",25.6,",,E,14,",16,"1,E,16,",214.4,"1,E",227.7,",,,E",11.2,"1,E",13.6,"1,,,E",8.8,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1988-02,0,"1,E",0,"1,E",0,"1,E",2.5,"1,E,26,+",14.3,",,E,03,",20.1,"1,E,19,",195.8,"1,E",80.1,",,,E",11.3,"1,E",15.1,"1,,,E",7.6,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1988-03,0,",E",0,",E",0,",E",2.7,",E,05,",8.3,",,E,20,",21.5,",E,10,",190.3,",E",21.3,",,,E",12.2,",E",16.4,",,,E",8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1988-04,0,"1,E",0,"1,E",0,"1,E",5,"1,E,03,",35.7,",,E,12,",22.4,"1,E,20,",153.7,"1,E",158.4,",,,E",13,"1,E",16.2,"1,,,E",9.9,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1988-05,0,",E",0,",E",0,",E",9,",E,14,",14.2,",,E,01,",25,",E,20,",89.9,",E",86.3,",,,E",15.4,",E",18.4,",,,E",12.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1988-06,33.1,",E",0,",E",0,",E",10.6,",E,05,",36.9,",,E,27,",31,",E,19,",22.6,",E",84.7,",,,E",18.7,",E",22.1,",,,E",15.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1988-07,24.8,",E",0,",E",0,",E",11.3,",E,24,",19.8,",,E,06,",30.4,",E,15,",10.9,",E",55.5,",,,E",18.8,",E",22.4,",,,E",15.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1988-08,32.3,",E",0,",E",1,",E",10,",E,30,",2.5,",,E,31,",35.2,",E,25,",11.5,",E",5.5,",,,E",19,",E",23.2,",,,E",14.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1988-09,49.5,",E",0,",E",2,",E",9.9,",E,22,+",6.2,",,E,01,",36.4,",E,05,",18,",E",6.2,",,,E",19.4,",E",25,",,,E",13.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1988-10,7.4,",E",0,",E",0,",E",8.2,",E,14,",66.5,",,E,13,",27.6,",E,02,",60.7,",E",171.4,",,,E",16.6,",E",20.1,",,,E",13.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1988-11,6.9,",E",0,",E",0,",E",3.9,",E,23,",17.1,",,E,07,",23.3,",E,09,",104.2,",E",55.4,",,,E",15.1,",E",18.5,",,,E",11.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1988-12,0,",E",0,",E",0,",E",1.3,",E,20,",3.5,",,E,02,",18.2,",E,20,",242.7,",E",6.5,",,,E",10.5,",E",14.6,",,,E",6.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1989-01,0,",E",0,",E",0,",E",1.5,",E,01,",14.7,",,E,06,",17.4,",E,12,",240.8,",E",29.5,",,,E",10.6,",E",14.9,",,,E",6.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1989-02,0,"1,E",0,"1,E",0,"1,E",2.7,"1,E,16,",34,",,E,23,",21.6,"1,E,14,",168.7,"1,E",119.6,",,,E",12.1,"1,E",16.4,"1,,,E",7.8,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1989-03,0,"1,E",0,"1,E",0,"1,E",2.5,"1,E,19,",25.9,",,E,27,",24.1,"1,E,10,",166.9,"1,E",75.8,",,,E",12.8,"1,E",17,"1,,,E",8.6,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1989-04,0,",E",0,",E",0,",E",3.5,",E,03,",13,",,E,02,",21.4,",E,30,",190.3,",E",80.3,",,,E",12,",E",15.3,",,,E",8.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1989-05,6.7,",E",0,",E",0,",E",8,",E,13,",13.8,",,E,29,",30.2,",E,05,",43.4,",E",44.1,",,,E",17.1,",E",20.8,",,,E",13.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1989-06,35.1,",E",0,",E",0,",E",9.2,",E,03,",7.8,",,E,17,",31.9,",E,16,",27.4,",E",19.2,",,,E",18.6,",E",22.9,",,,E",14.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1989-07,107.5,",E",0,",E",9,",E",11.3,",E,09,",1.9,",,E,05,",36.6,",E,26,",0.4,",E",2,",,,E",21.8,",E",27.4,",,,E",16.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1989-08,53.5,",E",0,",E",0,",E",10.9,",E,17,",6.1,",,E,29,",31.6,",E,22,",1.7,",E",13,",,,E",20,",E",24.3,",,,E",15.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1989-09,39.7,",E",0,",E",0,",E",7.5,",E,24,",1.4,",,E,21,",31.8,",E,27,+",38.8,",E",2.3,",,,E",18.4,",E",23.6,",,,E",13.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1989-10,31.3,",E",0,",E",0,",E",9.7,",E,12,",54.4,",,E,22,",31,",E,06,",29.7,",E",98.7,",,,E",18.4,",E",23.3,",,,E",13.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1989-11,0,",E",0,",E",0,",E",4,",E,09,",63.5,",,E,23,",22.3,",E,12,",137.4,",E",321.7,",,,E",13.8,",E",17,",,,E",10.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1989-12,0,",E",0,",E",0,",E",5,",E,28,+",50,",,E,15,",19.6,",E,07,",159.8,",E",322.2,",,,E",13.2,",E",15.9,",,,E",10.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1990-01,0,",E",0,",E",0,",E",2.2,",E,07,",24.8,",,E,29,",16.2,",E,24,",273,",E",126.5,",,,E",9.5,",E",13.6,",,,E",5.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1990-02,0,",E",0,",E",0,",E",5.6,",E,25,+",13.8,",,E,02,",24.4,",E,21,",151.6,",E",58,",,,E",12.9,",E",16.2,",,,E",9.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1990-03,0,",E",0,",E",0,",E",3.8,",E,28,",2.9,",,E,07,",24.3,",E,19,",142.6,",E",3.6,",,,E",13.7,",E",19.3,",,,E",8.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1990-04,0,",E",0,",E",0,",E",3,",E,21,",23.6,",,E,05,",24.5,",E,26,",175.1,",E",54.3,",,,E",12.5,",E",17.2,",,,E",7.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1990-05,2.8,",E",0,",E",0,",E",9,",E,22,",8.4,",,E,26,",25.6,",E,08,",42.2,",E",15.6,",,,E",17.1,",E",22.1,",,,E",12,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1990-06,5.1,",E",0,",E",0,",E",9.6,",E,06,+",5.9,",,E,10,",29,",E,24,",35.7,",E",17.6,",,,E",17.3,",E",21.4,",,,E",13.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1990-07,95.3,",E",0,",E",5,",E",9.2,",E,28,",1.3,",,E,26,",37,",E,21,",8.2,",E",2.9,",,,E",21.1,",E",26.8,",,,E",15.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1990-08,70.7,",E",0,",E",1,",E",11.8,",E,27,",24.5,",,E,21,",35,",E,03,",2.9,",E",35.4,",,,E",20.5,",E",25.3,",,,E",15.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1990-09,49.6,",E",0,",E",0,",E",11.8,",E,01,",10.5,",,E,19,",32,",E,17,",6.8,",E",22.7,",,,E",19.8,",E",24,",,,E",15.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1990-10,2.2,",E",0,",E",0,",E",8.7,",E,10,",86.8,",,E,14,",25,",E,09,+",75,",E",319.2,",,,E",16,",E",19.5,",,,E",12.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1990-11,0,",E",0,",E",0,",E",2,",E,28,",20.9,",,E,23,",21,",E,15,",198.1,",E",91.1,",,,E",11.7,",E",16,",,,E",7.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1990-12,0,",E",0,",E",0,",E",0.6,",E,22,",16,",,E,30,",17,",E,05,",264,",E",99.1,",,,E",9.8,",E",13.2,",,,E",6.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1991-01,0,"1,E",0,"1,E",0,"1,E",2.2,"1,E,15,",40.3,",,E,10,",17.5,"1,E,18,",264.1,"1,E",158.7,",,,E",9.5,"1,E",13.3,"1,,,E",5.8,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1991-02,0,",E",0,",E",0,",E",0.4,",E,13,",67.5,",,E,27,",17.6,",E,24,",258.1,",E",182.7,",,,E",9.1,",E",13.1,",,,E",5.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1991-03,0,",E",0,",E",0,",E",4.1,",E,24,",36.6,",,E,05,",22.2,",E,28,",194.8,",E",208.2,",,,E",12.1,",E",15.4,",,,E",8.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1991-04,0,",E",0,",E",0,",E",2.6,",E,14,",7,",,E,14,",23.7,",E,07,",168.5,",E",28.7,",,,E",12.7,",E",16.9,",,,E",8.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1991-05,51.8,",E",0,",E",1,",E",3.8,",E,10,",1.1,",,E,29,",32.2,",E,23,",75.4,",E",1.3,",,,E",17.6,",E",22.9,",,,E",12.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1991-06,17.2,",E",0,",E",1,",E",9.9,",E,18,",7.5,",,E,05,",34,",E,29,",40.4,",E",14,",,,E",17.6,",E",21.9,",,,E",13.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1991-07,60.4,",E",0,",E",2,",E",11.6,",E,04,",3,",,E,30,",36.6,",E,18,",12,",E",7.8,",,,E",19.9,",E",24.6,",,,E",15.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1991-08,95.4,",E",0,",E",5,",E",11.3,",E,23,",7.2,",,E,21,",37.1,",E,19,",1.8,",E",17.7,",,,E",21.4,",E",26.4,",,,E",16.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1991-09,50.1,",E",0,",E",0,",E",10.2,",E,27,",28.8,",,E,28,",30.4,",E,13,",17.6,",E",46.2,",,,E",19.4,",E",23.6,",,,E",15.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1991-10,3.4,",E",0,",E",0,",E",6.8,",E,21,",15.9,",,E,08,",26.7,",E,01,",116.5,",E",97.8,",,,E",14.7,",E",18.6,",,,E",10.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1991-11,0,"1,E",0,"1,E",0,"1,E",2.7,"1,E,22,",39.5,",,E,25,",19.7,"1,E,26,",175.6,"1,E",181.4,",,,E",12.3,"1,E",15.8,"1,,,E",8.7,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1991-12,0,",E",0,",E",0,",E",2.2,",E,21,",13.5,",,E,16,",18.4,",E,05,",206.9,",E",27.6,",,,E",11.7,",E",15.4,",,,E",7.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1992-01,0,",E",0,",E",0,",E",0.6,",E,20,",35.8,",,E,08,",17.2,",E,31,",292.1,",E",59,",,,E",8.9,",E",13.5,",,,E",4.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1992-02,0,",E",0,",E",0,",E",2.3,",E,08,",19.1,",,E,12,",21.6,",E,04,",207.8,",E",25,",,,E",11.2,",E",16,",,,E",6.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1992-03,0,",E",0,",E",0,",E",4.2,",E,28,",12.4,",,E,30,",26.1,",E,18,",177.2,",E",35.3,",,,E",12.6,",E",17.3,",,,E",7.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1992-04,2.4,",E",0,",E",0,",E",5.9,",E,05,",44.7,",,E,02,",26.6,",E,18,",137.9,",E",70.2,",,,E",13.8,",E",17.8,",,,E",9.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1992-05,16.7,"1,E",0,"1,E",1,"1,E",8.4,"1,E,03,",52.4,",,E,30,",33.5,"1,E,15,",49.1,"1,E",154.4,",,,E",17.3,"1,E",21.7,"1,,,E",12.9,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1992-06,17.1,",E",0,",E",0,",E",9.5,",E,09,",11.4,",,E,01,",28,",E,14,",54.9,",E",55.3,",,,E",17.1,",E",20.7,",,,E",13.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1992-07,52.7,",E",0,",E",0,",E",12,",E,11,",0.1,",,E,30,+",31.3,",E,13,",3.1,",E",0.2,",,,E",19.9,",E",24.8,",,,E",15.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1992-08,44.8,"1,E",0,"1,E",1,"1,E",12.4,"1,E,11,",12.9,",,E,28,",32.3,"1,E,17,",3.3,"1,E",32.7,",,,E",19.7,"1,E",24.1,"1,,,E",15.3,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1992-09,13.6,",E",0,",E",1,",E",10,",E,28,+",41.7,",,E,25,",33.2,",E,14,",40.6,",E",61.6,",,,E",17.4,",E",21.6,",,,E",13.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1992-10,0,"1,E",0,"1,E",0,"1,E",5.5,"1,E,21,",23.5,",,E,27,",23,"1,E,07,",125.8,"1,E",119.7,",,,E",14.1,"1,E",17.6,"1,,,E",10.7,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1992-11,0.8,",E",0,",E",0,",E",4.5,",E,01,",40.8,",,E,14,",24.2,",E,04,",139.9,",E",88.9,",,,E",13.7,",E",16.9,",,,E",10.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1992-12,0,",E",0,",E",0,",E",3.4,",E,17,",28.7,",,E,04,",18.1,",E,12,",212.2,",E",122.2,",,,E",11.5,",E",14.7,",,,E",8.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1993-01,0,",E",0,",E",0,",E",1.3,",E,03,",28.2,",,E,11,",17.8,",E,25,",244.9,",E",49.2,",,,E",10.4,",E",14.9,",,,E",5.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1993-02,0,",E",0,",E",0,",E",3,",E,28,",15.4,",,E,10,",19.7,",E,18,",179.7,",E",18.9,",,,E",11.9,",E",16.3,",,,E",7.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1993-03,0,",E",1,",E",0,",E",0,",E,01,",10.8,",,E,21,",25.6,",E,16,",170.1,",E",47.1,",,,E",12.9,",E",17.2,",,,E",8.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1993-04,0,",E",0,",E",0,",E",5.2,",E,02,",20.5,",,E,22,",21.7,",E,18,",175.8,",E",125.6,",,,E",12.5,",E",15.9,",,,E",9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1993-05,0,",E",0,",E",0,",E",7.3,",E,20,",36.8,",,E,12,",22.7,",E,07,",97.5,",E",175.6,",,,E",15.2,",E",18.3,",,,E",12.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1993-06,31.3,"2,E",0,"1,E",0,"1,E",10.4,"1,E,13,",16.6,",,E,28,",31,"1,E,25,+",16.7,"1,E",45.2,",,,E",18.9,"2,E",22.9,"1,,,E",15,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1993-07,75,"1,E",0,"1,E",3,"1,E",10.7,"1,E,11,",0.1,",,E,29,+",37.7,"1,E,22,",3.4,"1,E",0.3,",,,E",20.7,"1,E",25.8,"1,,,E",15.7,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1993-08,69.2,",E",0,",E",1,",E",12.1,",E,27,",3.8,",,E,20,",33.9,",E,31,",3.7,",E",4.4,",,,E",20.4,",E",25.3,",,,E",15.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1993-09,11,",E",0,",E",0,",E",8.6,",E,27,",56.2,",,E,06,",29.4,",E,01,",53.5,",E",149.1,",,,E",16.9,",E",20,",,,E",13.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1993-10,0,",E",0,",E",0,",E",6.5,",E,24,",57.2,",,E,08,",22.2,",E,18,",123.8,",E",277.8,",,,E",14.3,",E",17.6,",,,E",11,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1993-11,0,",E",0,",E",0,",E",4.8,",E,27,",39.1,",,E,29,",19.8,",E,14,",190.5,",E",132.4,",,,E",12,",E",15.5,",,,E",8.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1993-12,0,"1,E",0,"1,E",0,",E",3,"1,E,15,",10.4,",,E,28,",17.1,",E,02,",216.2,",E",70.9,",,,E",11.1,"1,E",13.8,",,,E",8.4,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1994-01,0,",E",0,",E",0,",E",2,",E,19,",42.7,",,E,05,",18.8,",E,29,",260.5,",E",198.9,",,,E",9.9,",E",13.6,",,,E",6.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1994-02,0,"1,E",4,"1,E",0,"1,E",-0.3,"1,E,05,",28.4,",,E,02,",18,"1,E,12,",241.3,"1,E",135.1,",,,E",9.4,"1,E",13.5,"1,,,E",5.3,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1994-03,0,",E",0,",E",0,",E",6.2,",E,01,",7.2,",,E,31,",24.5,",E,23,",156.7,",E",17.4,",,,E",13.3,",E",17.2,",,,E",9.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1994-04,6.8,",E",0,",E",0,",E",4.2,",E,16,",15.4,",,E,22,",28.2,",E,29,+",159.7,",E",47.9,",,,E",13.2,",E",17.7,",,,E",8.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1994-05,2.5,",E",0,",E",0,",E",7.3,",E,04,",46,",,E,20,",26.2,",E,01,",130.7,",E",238.9,",,,E",14.2,",E",17.4,",,,E",11,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1994-06,50.4,",E",0,",E",2,",E",8.1,",E,04,",7.4,",,E,16,",34.2,",E,21,",22.2,",E",15.3,",,,E",19.3,",E",24.3,",,,E",14.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1994-07,12.9,",E",0,",E",0,",E",9.5,",E,02,",3.6,",,E,30,",31.8,",E,14,",21.7,",E",6.7,",,,E",18.1,",E",22.4,",,,E",13.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1994-08,24.1,",E",0,",E",0,",E",10.3,",E,24,",21.2,",,E,09,",28,",E,17,",7.9,",E",45.1,",,,E",18.9,",E",23,",,,E",14.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1994-09,7.8,",E",0,",E",0,",E",8,",E,22,",15.3,",,E,15,",26.7,",E,04,",42.5,",E",70.5,",,,E",17.2,",E",20.9,",,,E",13.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1994-10,17.5,",E",0,",E",0,",E",7.2,",E,29,",21.5,",,E,21,",26.2,",E,06,",68.1,",E",129,",,,E",16.7,",E",20,",,,E",13.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1994-11,0,"1,E",0,"1,E",0,",E",5.8,"1,E,05,",38.9,",,E,08,",23,",E,14,",108.1,",E",184,",,,E",14.5,"1,E",18.7,",,,E",10.4,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1994-12,0,"1,E",2,"1,E",0,"1,E",-0.8,"1,E,24,",27.2,",,E,29,",19.9,"1,E,12,",195.1,"1,E",120.2,",,,E",11.8,"1,E",15.1,"1,,,E",8.5,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1995-01,0,",E",0,",E",0,",E",0.9,",E,15,",21.6,",,E,29,",18,",E,29,",242.6,",E",127.5,",,,E",10.5,",E",14.4,",,,E",6.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1995-02,0,",E",0,",E",0,",E",2.8,",E,22,",32.8,",,E,11,",19.1,",E,04,+",193.4,",E",142.8,",,,E",11.4,",E",14.9,",,,E",8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1995-03,1.1,",E",0,",E",0,",E",3,",E,07,",11.9,",,E,10,",25.5,",E,21,",147.5,",E",36.6,",,,E",13.6,",E",18.4,",,,E",8.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1995-04,6.7,",E",0,",E",0,",E",2.6,",E,23,",12.3,",,E,22,",28.2,",E,09,",107.8,",E",36.2,",,,E",15,",E",19.7,",,,E",10.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1995-05,20.6,",E",0,",E",0,",E",9.2,",E,13,",28.4,",,E,17,",30,",E,03,",54.3,",E",92.5,",,,E",17.3,",E",20.5,",,,E",13.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1995-06,32.5,",E",0,",E",1,",E",12.8,",E,18,",5.6,",,E,22,",32.6,",E,04,",13.5,",E",7.3,",,,E",19,",E",22.7,",,,E",15.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1995-07,76,",E",0,",E",1,",E",13.7,",E,27,",5.4,",,E,07,",36.4,",E,23,",0,",E",16.7,",,,E",20.8,",E",24.7,",,,E",16.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1995-08,127.2,"2,E",0,"1,E",4,"1,E",14.3,"1,E,02,",1.9,",,E,04,",35.5,"1,E,13,",1.4,"1,E",4.5,",,,E",22.7,"2,E",27.4,"1,,,E",17.9,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1995-09,12.7,",E",0,",E",0,",E",10.5,",E,18,",13.9,",,E,16,",29.5,",E,01,",21.4,",E",62.1,",,,E",18,",E",21.8,",,,E",14.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1995-10,16.1,",E",0,",E",0,",E",9.4,",E,30,",17.3,",,E,23,",29,",E,17,",21.6,",E",75.1,",,,E",18.2,",E",22.3,",,,E",14.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1995-11,2.6,",E",0,",E",0,",E",5.3,",E,26,",54.8,",,E,10,",24,",E,19,",115.8,",E",350.4,",,,E",14.6,",E",17.2,",,,E",11.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1995-12,0,",E",0,",E",0,",E",1.2,",E,15,",62.4,",,E,24,",19,",E,18,",195.4,",E",251,",,,E",12,",E",14.9,",,,E",9.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1996-01,0,"2,E",0,"2,E",0,"2,E",3.2,"2,E,25,",56.6,",,E,20,",18.3,"2,E,15,",210.8,"2,E",378.3,",,,E",11.1,"2,E",14.2,"2,,,E",7.9,"2,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1996-02,0,",E",1,",E",0,",E",-0.6,",E,21,",28.4,",,E,05,",19.6,",E,16,",259.6,",E",182.3,",,,E",9.4,",E",13.3,",,,E",5.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1996-03,0,",E",0,",E",0,",E",2.5,",E,16,",20.4,",,E,12,",22.7,",E,28,",187.5,",E",102.6,",,,E",12.3,",E",16.3,",,,E",8.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1996-04,0,",E",0,",E",0,",E",6.8,",E,03,",26.2,",,E,21,",26.8,",E,14,",135.1,",E",52.6,",,,E",13.8,",E",17.8,",,,E",9.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1996-05,3.4,",E",0,",E",0,",E",5.4,",E,12,",35.5,",,E,17,",28.5,",E,27,",123,",E",110.1,",,,E",14.5,",E",18.4,",,,E",10.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1996-06,61.8,",E",0,",E",1,",E",9.4,",E,03,",2.2,",,E,20,",33.4,",E,13,",13.6,",E",2.4,",,,E",19.9,",E",24.9,",,,E",15,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1996-07,63.1,",E",0,",E",2,",E",11.5,",E,08,",11.3,",,E,06,",33.6,",E,09,",7.9,",E",19.2,",,,E",20.1,",E",24.1,",,,E",16.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1996-08,28.7,",E",0,",E",0,",E",12.3,",E,28,+",8.2,",,E,05,",29.8,",E,31,+",7.1,",E",24.4,",,,E",19,",E",22.9,",,,E",15.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1996-09,22.9,",E",0,",E",0,",E",9.6,",E,24,",23.2,",,E,16,",30.2,",E,01,",40.7,",E",67.6,",,,E",17.7,",E",21.6,",,,E",13.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1996-10,7.2,",E",0,",E",0,",E",7.2,",E,26,",20.7,",,E,12,",27.3,",E,21,",94.8,",E",64.7,",,,E",15.5,",E",19.9,",,,E",11.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1996-11,0,",E",0,",E",0,",E",2.8,",E,29,",57.3,",,E,22,",19.6,",E,01,",196.5,",E",148.1,",,,E",11.8,",E",15.4,",,,E",8.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1996-12,0,",E",0,",E",0,",E",2,",E,09,",68.6,",,E,17,",17.8,",E,01,",255.6,",E",265.9,",,,E",10.1,",E",13.4,",,,E",6.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1997-01,0,",E",3,",E",0,",E",-1.6,",E,05,",32.9,",,E,07,",18.7,",E,26,+",257.9,",E",152.3,",,,E",10,",E",14,",,,E",6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1997-02,0,",E",0,",E",0,",E",4.6,",E,04,",8.5,",,E,24,",23.4,",E,26,",164.3,",E",28.2,",,,E",12.5,",E",16,",,,E",8.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1997-03,4.5,",E",0,",E",0,",E",7.3,",E,14,",0,",,E,31,+",27.6,",E,21,",64,",E",0,",,,E",16.4,",E",22.4,",,,E",10.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1997-04,19.6,",E",0,",E",0,",E",9.7,",E,24,",32.4,",,E,18,",30.9,",E,30,",46.1,",E",68.7,",,,E",17.4,",E",22,",,,E",12.9,",,,E"
